"Date","Time","CO(GT)","PT08.S1(CO)","NMHC(GT)","C6H6(GT)","PT08.S2(NMHC)","NOx(GT)","PT08.S3(NOx)","NO2(GT)","PT08.S4(NO2)","PT08.S5(O3)","T","RH","AH"
2005-01-03,1899-12-31 20:00:00,4.2,-200,-200,-200,-200,652.7,-200,182.4,-200,-200,-200,-200,-200
2005-01-03,1899-12-31 21:00:00,3.2,-200,-200,-200,-200,509.4,-200,162.8,-200,-200,-200,-200,-200
2005-01-03,1899-12-31 22:00:00,1.7,-200,-200,-200,-200,276.8,-200,135.4,-200,-200,-200,-200,-200
2005-01-03,1899-12-31 23:00:00,1.5,-200,-200,-200,-200,267.9,-200,130.1,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 00:00:00,1.3,-200,-200,-200,-200,192.5,-200,116.7,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 01:00:00,1.2,-200,-200,-200,-200,166.8,-200,103.9,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 02:00:00,1.3,-200,-200,-200,-200,158.6,-200,97.1,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 03:00:00,0.8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 04:00:00,0.6,-200,-200,-200,-200,88.9,-200,71.7,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 05:00:00,0.8,-200,-200,-200,-200,97.2,-200,71.2,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 06:00:00,0.9,-200,-200,-200,-200,181.6,-200,93.5,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 07:00:00,1.1,-200,-200,-200,-200,262,-200,118.4,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 08:00:00,3.4,-200,-200,-200,-200,560.6,-200,173.8,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 09:00:00,3.6,-200,-200,-200,-200,540.3,-200,170.3,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 10:00:00,3.1,-200,-200,-200,-200,480.4,-200,171.4,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 11:00:00,3.3,-200,-200,-200,-200,607.8,-200,195.8,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 12:00:00,3.4,-200,-200,-200,-200,584.2,-200,190.7,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 13:00:00,2.8,-200,-200,-200,-200,425.8,-200,165.4,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 14:00:00,2.6,-200,-200,-200,-200,397.2,-200,147.7,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 15:00:00,3,-200,-200,-200,-200,473.2,-200,172.4,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 16:00:00,2.9,-200,-200,-200,-200,368.5,-200,164.8,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 17:00:00,3.8,-200,-200,-200,-200,531.7,-200,183.9,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 18:00:00,3.8,-200,-200,-200,-200,498.2,-200,173.1,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 19:00:00,3.6,-200,-200,-200,-200,486.8,-200,174.3,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 20:00:00,4.5,-200,-200,-200,-200,628.8,-200,181,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 21:00:00,3.7,-200,-200,-200,-200,502.2,-200,165.8,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 22:00:00,2.4,-200,-200,-200,-200,380.6,-200,149.8,-200,-200,-200,-200,-200
2005-01-04,1899-12-31 23:00:00,1.7,-200,-200,-200,-200,249.7,-200,130.7,-200,-200,-200,-200,-200
2005-01-05,1899-12-31 00:00:00,1.7,-200,-200,-200,-200,265.6,-200,128.8,-200,-200,-200,-200,-200
2005-01-05,1899-12-31 01:00:00,1.7,1135,-200,5.58130267917653,792,226.1,727,119.6,1170,1151,9.5,69.5,0.826140275581476
2005-01-05,1899-12-31 02:00:00,1.9,1188,-200,8.05025210407399,901.25,258.6,657,118.6,1260.75,1184.75,9.0500001907349,70.85000038147,0.817601644972606
2005-01-05,1899-12-31 03:00:00,2,1242,-200,8.53088910572999,920.75,-200,625.75,-200,1218.5,1373.5,8.0750000476837,72.074998855591,0.779769942812006
2005-01-05,1899-12-31 04:00:00,2,1219,-200,7.7484214964439,888.75,260,648.75,110.5,1185.75,1405.25,7.8500001430511,72.050001144409,0.767930731862781
2005-01-05,1899-12-31 05:00:00,1.7,1186.75,-200,6.84989194384039,850.25,241.9,652.75,109.1,1169,1382.5,7.5500000715256,72.724998474121,0.759796311354151
2005-01-05,1899-12-31 06:00:00,1.8,1224.5,-200,8.12342211987772,904.25,267.4,644.25,110.1,1194.25,1459.75,7.4500000476837,71.675001144409,0.743850248536662
2005-01-05,1899-12-31 07:00:00,2.2,1332.75,-200,11.1166406558171,1018.5,410.9,576,126.1,1275,1612,7.9250000715256,70.60000038147,0.756238025326664
2005-01-05,1899-12-31 08:00:00,3.7,1488.5,-200,16.4458240639857,1193.25,669.8,496.5,148.2,1474.75,1775.5,8.5999999046326,69.02499961853,0.77321466861347
2005-01-05,1899-12-31 09:00:00,4.8,1596.25,-200,21.636312385375,1341.25,829.5,436,162.2,1671.5,1990.5,9.125,67.52499961853,0.78309391830723
2005-01-05,1899-12-31 10:00:00,4.8,1584.5,-200,19.3086449768289,1277,844.5,456.25,173.1,1566.75,1944,9.7750000953674,65.825000762939,0.796714885414334
2005-01-05,1899-12-31 11:00:00,5.2,1673.75,-200,22.9325185766243,1375.75,992,438.25,197.9,1643,2098.25,11.199999809265,61.925000190735,0.8225765050706
2005-01-05,1899-12-31 12:00:00,5.9,1741,-200,25.3422183088812,1437.75,1129.9,415.75,219.3,1740.5,2158.75,12.750000238419,60.074999809265,0.882040495330679
2005-01-05,1899-12-31 13:00:00,5.9,1680,-200,25.1737679560599,1433.5,976.6,417,205.9,1790,2005,13.350000143051,62.35000038147,0.951343838506461
2005-01-05,1899-12-31 14:00:00,3.1,1295.25,-200,13.1822301277499,1089.75,459.2,552.5,154.8,1479.25,1440.5,14.324999809265,61.224999427795,0.994097000432367
2005-01-05,1899-12-31 15:00:00,2.6,1287.5,-200,13.8501309296701,1111.75,346.3,559.5,150,1491.5,1379.5,14.575000047684,59.550000190735,0.982369932331902
2005-01-05,1899-12-31 16:00:00,2.8,1280.75,-200,13.8347952632246,1111.25,383.1,552.75,147.9,1483,1408.5,14.225000143051,60.025000572205,0.96843721508842
2005-01-05,1899-12-31 17:00:00,2.8,1309.5,-200,13.4537609571649,1098.75,414.4,558.5,157.5,1480.75,1444.75,13.849999666214,62.60000038147,0.986152104990541
2005-01-05,1899-12-31 18:00:00,2.8,1276.25,-200,13.4537609571649,1098.75,369.9,558.75,151.9,1504,1387.5,13.550000190735,63.999999046326,0.9890864210669
2005-01-05,1899-12-31 19:00:00,3.1,1312,-200,14.981190048067,1148,400.1,531.75,148.1,1525,1410.5,13.400000095367,64.450000762939,0.986536157692709
2005-01-05,1899-12-31 20:00:00,3.3,1331.75,-200,14.9178019892151,1146,377.6,539.25,147,1522.5,1377.25,13.499999761581,64.72500038147,0.997100062135361
2005-01-05,1899-12-31 21:00:00,2.7,1247.75,-200,11.8960960626171,1046,356.9,587.75,143.9,1404,1315.5,13.350000143051,65.325000762939,0.996736753745416
2005-01-05,1899-12-31 22:00:00,2.3,1181.5,-200,9.19012657305325,946.75,333.2,643.25,143.5,1333.5,1209.5,13.175000190735,64.5,0.973184827069993
2005-01-05,1899-12-31 23:00:00,1.6,1059,-200,5.95612234366565,809.75,226.6,764.25,125.7,1199.75,1001.75,13.174999952316,62.25,0.939236504804602
2005-01-06,1899-12-31 00:00:00,1.6,1055.75,-200,5.64915415572552,795.25,202.8,782.5,115.2,1187.25,896.25,12.5,63.650000572205,0.919626476957575
2005-01-06,1899-12-31 01:00:00,1.7,1063.75,-200,5.43120333904381,784.75,209.7,769,115.9,1183.75,945.75,12.324999809265,64.60000038147,0.92289248740946
2005-01-06,1899-12-31 02:00:00,1.6,1059.25,-200,5.39523408473876,783,198.1,780.75,111.9,1188,877,12.549999952316,63.77499961853,0.92440190758972
2005-01-06,1899-12-31 03:00:00,1.4,991,-200,3.47843273969748,681,-200,874,-200,1125,717.75,12.599999904633,62.724999427795,0.912111347497896
2005-01-06,1899-12-31 04:00:00,-200,949.5,-200,2.53315669154887,621.75,89,960.25,67.2,1093,642.5,12.049999952316,64.550000190735,0.905964973141133
2005-01-06,1899-12-31 05:00:00,0.9,1004.75,-200,3.44869881046934,679.25,88.8,874.5,66.8,1120,744.5,10.675000190735,69.474998474121,0.89187194189487
2005-01-06,1899-12-31 06:00:00,0.8,939,-200,1.79176913818457,568.25,100.6,1037,72.4,1054.25,656.25,12.399999856949,62.64999961853,0.899369228943593
2005-01-06,1899-12-31 07:00:00,0.7,960.75,-200,2.64572150961059,629.25,104.1,1010.75,68.6,1113.75,681.75,12.300000190735,62.724999427795,0.894663188259032
2005-01-06,1899-12-31 08:00:00,1.1,1017,-200,4.02305153201786,712,191.6,826.5,107.1,1147,829,11.375,66.60000038147,0.894783144185826
2005-01-06,1899-12-31 09:00:00,1.5,1108.25,-200,6.23174364475919,822.5,236.5,719.5,117,1246.5,960.75,11.125,70.175001144409,0.927633870831015
2005-01-06,1899-12-31 10:00:00,1.5,1121.75,-200,5.8176597475669,803.25,210.5,733,115.1,1225,960,13.425000190735,60.974999427795,0.934837708925045
2005-01-06,1899-12-31 11:00:00,1.6,1098.75,-200,6.2973669242774,825.5,230.2,738.75,120,1222.75,939.5,15.925000190735,52.199999809265,0.937738091857915
2005-01-06,1899-12-31 12:00:00,1.6,1123.75,-200,5.86011570553528,805.25,239.5,725.75,127.9,1233,938,15.625,53.97500038147,0.951497087089773
2005-01-06,1899-12-31 13:00:00,2,1186.25,-200,8.53712814851928,921,295.4,659.75,137.9,1309.5,1040,16.274999856949,51.525000572205,0.946171470402802
2005-01-06,1899-12-31 14:00:00,1.7,1096,-200,6.1609827513778,819.25,242.6,732.5,126.7,1237.75,904,16.47500038147,50.775000572205,0.944155048565115
2005-01-06,1899-12-31 15:00:00,1.5,1120.25,-200,6.36878926435706,828.75,195.8,725,111.2,1259.25,910,16.275000095367,51.924999237061,0.953516798981433
2005-01-06,1899-12-31 16:00:00,2,1185,-200,7.85049202608833,893,237.2,665.75,122.3,1311.75,1011,16.199999809265,53,0.968690854509549
2005-01-06,1899-12-31 17:00:00,1.9,1173.25,-200,7.66479138748536,885.25,274.4,685,134.1,1287.5,1038,15.625000238419,54.800000190735,0.966040592280817
2005-01-06,1899-12-31 18:00:00,2.1,1221,-200,8.89807834760016,935.33333333333,352.1,642.33333333333,152.6,1323.3333333333,1144.3333333333,14.5,57.5,0.944048707912841
2005-01-06,1899-12-31 19:00:00,2.8,1329.75,-200,12.3891620764281,1063,487.6,578,169.4,1418.5,1351.5,14.025000095367,60.050000190735,0.956588525261457
2005-01-06,1899-12-31 20:00:00,2.7,1325,-200,11.3410672887752,1026.5,425.9,590.5,162.1,1394.25,1365,13.475000143051,62.974999427795,0.96859203539435
2005-01-06,1899-12-31 21:00:00,2.4,1194.75,-200,8.38173596962346,914.75,376.4,665.75,152.4,1294.5,1244.75,12.625000238419,65.425001144409,0.952904044948846
2005-01-06,1899-12-31 22:00:00,1.6,1150.25,-200,7.28742294715221,869.25,237.2,694.25,127.2,1252.25,1203.25,11.950000047684,67.5,0.941269527501253
2005-01-06,1899-12-31 23:00:00,1.7,1144.5,-200,5.87075025378085,805.75,198.5,735.75,111.8,1207.25,1120.25,10.475000143051,71.974998474121,0.911988211180759
2005-01-07,1899-12-31 00:00:00,1.3,1041,-200,4.33126741413739,728.75,163.9,818.75,97.7,1129.75,971.5,10,70.875,0.870584325464333
2005-01-07,1899-12-31 01:00:00,1.4,1031.75,-200,3.57258962054361,686.5,141.9,867,89.4,1109,878,9.7999999523163,70.699998855591,0.85712410861218
2005-01-07,1899-12-31 02:00:00,1.2,1009.75,-200,3.14105639347361,660.75,142.4,880.75,82.1,1099.5,852.5,8.0499999523163,74.974998474121,0.809799100987899
2005-01-07,1899-12-31 03:00:00,1,951.25,-200,2.5034923538874,619.75,-200,937.75,-200,1076.5,779,7.9250001907349,75.14999961853,0.804975743032401
2005-01-07,1899-12-31 04:00:00,1,943.75,-200,2.46294739845196,617,126.9,944.25,76.7,1038.5,766,7,77.27499961853,0.778217099523889
2005-01-07,1899-12-31 05:00:00,0.6,861.5,-200,1.44222042152829,539.75,73.4,1109.75,54.6,999,670,7.1749999523163,74.39999961853,0.758083464674104
2005-01-07,1899-12-31 06:00:00,0.7,908.75,-200,1.76937893546041,566.5,99.6,1049.25,62.9,993,694,6.7250000238419,75.025001525879,0.741768518918176
2005-01-07,1899-12-31 07:00:00,1,964.75,-200,3.11259116500196,659,125.9,973.25,68.9,1058.5,739.25,6.4250000715256,76.25,0.738852398149691
2005-01-07,1899-12-31 08:00:00,1.7,1102,-200,7.62312150164255,883.5,284.4,719,98.8,1217.5,939.5,5.9750001430511,78.47500038147,0.73772938775846
2005-01-07,1899-12-31 09:00:00,3,1225.5,-200,15.2518663932319,1156.5,418.5,551.75,124.7,1464.25,1201,6.3250000476837,77.424999237061,0.74521231845636
2005-01-07,1899-12-31 10:00:00,2.4,1131.5,-200,9.28046386005964,950.25,432,658.75,123,1252.75,1105.75,7.6750000715256,73.75,0.776948356498062
2005-01-07,1899-12-31 11:00:00,2.2,1183,-200,10.9704011447808,1013.25,310.4,631.5,127.7,1305.75,1185.75,10.174999952316,61.47500038147,0.763820827276794
2005-01-07,1899-12-31 12:00:00,2.6,1210.5,-200,10.5571332214953,998.25,446.3,605.25,148.6,1298.25,1302.25,11.25,58.099999427795,0.774277330578296
2005-01-07,1899-12-31 13:00:00,2.5,1252.5,-200,11.4327863775207,1029.75,464.4,590.25,137.2,1351.25,1368,10.649999856949,62.27499961853,0.798141361019993
2005-01-07,1899-12-31 14:00:00,3,1310.75,-200,13.1297067432197,1088,504.9,562.75,146.7,1401.75,1451.75,11.125,62.02499961853,0.819900100407954
2005-01-07,1899-12-31 15:00:00,3.3,1340.5,-200,14.7755980539261,1141.5,563.6,536,167.6,1453.75,1536.75,12.600000143051,57.675000190735,0.838677137145639
2005-01-07,1899-12-31 16:00:00,3.8,1431.5,-200,16.4871081096755,1194.5,625.4,508.5,180.3,1512.75,1651,13.299999952316,56.200000762939,0.854767198405941
2005-01-07,1899-12-31 17:00:00,3.6,1404,-200,16.5036340822643,1195,589.9,498.75,169.5,1500.5,1623.25,11.150000095367,65.25,0.863933243309739
2005-01-07,1899-12-31 18:00:00,5,1492.75,-200,21.4696165358357,1336.75,711.9,466,180.3,1638,1742,8.75,74.550001144409,0.843429234298276
2005-01-07,1899-12-31 19:00:00,5.7,1477.75,-200,22.2053077113962,1356.5,722.5,473,177.5,1652,1639.25,7.2250000238419,78.549999237061,0.803047450098996
2005-01-07,1899-12-31 20:00:00,5,1411.25,-200,20.5172731934297,1310.75,707.4,487.25,158.8,1588.5,1536.75,6.5000001192093,79.97500038147,0.778861054080623
2005-01-07,1899-12-31 21:00:00,4.8,1386.5,-200,17.7034720524463,1230.75,736.5,523.25,155.9,1487,1463.25,5.7750000953674,83.75,0.776768440389881
2005-01-07,1899-12-31 22:00:00,3.9,1305.75,-200,15.396001425208,1161,646.2,557.25,145.7,1406.75,1378.75,5.5249999761581,83.549999237061,0.761934468730367
2005-01-07,1899-12-31 23:00:00,3.3,1231.5,-200,11.5816127626378,1035,535.5,622.5,131.5,1296,1255.75,5.8250000476837,81.325000762939,0.756826567424392
2005-01-08,1899-12-31 00:00:00,3.4,1277.25,-200,13.0398747329033,1085,566.7,589.25,137.2,1328.5,1344,5.4499999284744,82.60000038147,0.749459165549721
2005-01-08,1899-12-31 01:00:00,2.4,1062.5,-200,6.69161519619792,843.25,357.4,761.5,114.3,1125,1089,6.375,76.299999237061,0.736856841979277
2005-01-08,1899-12-31 02:00:00,1.4,991.25,-200,4.62027438141923,744,186.6,862.5,95,1069,948.5,7,73.64999961853,0.741710635600237
2005-01-08,1899-12-31 03:00:00,1.4,988.75,-200,3.8303725558837,701.25,-200,871.25,-200,1048.5,932.5,7.2250001430511,72.299997329712,0.739151235189072
2005-01-08,1899-12-31 04:00:00,1.2,971.5,-200,3.35176905950252,673.5,169.1,926,88,1032,882.25,7.9000000953674,69.325000762939,0.741347627120584
2005-01-08,1899-12-31 05:00:00,1.2,973.25,-200,3.3769414676322,675,184.2,903.25,93.8,1028.75,904.5,7.4249999523163,71.749998092651,0.743387849640505
2005-01-08,1899-12-31 06:00:00,1.2,985,-200,3.64173967489039,690.5,204.5,878,97,1055.75,902,7.6750000715256,71.900001525879,0.757458820579523
2005-01-08,1899-12-31 07:00:00,1.3,1019.5,-200,4.46767174927989,736,212.5,853.75,93.1,1069.25,922.5,8.1499999761581,68.025001525879,0.739626891274815
2005-01-08,1899-12-31 08:00:00,2.3,1192.25,-200,10.0166698667195,978.25,415.1,637.75,113.2,1273,1209.5,6.6750000715256,77.10000038147,0.759732394157837
2005-01-08,1899-12-31 09:00:00,3.4,1324.75,-200,14.720453409836,1139.75,582.9,542.25,125.6,1402.5,1468.25,6.825000166893,77.925001144409,0.775621588280673
2005-01-08,1899-12-31 10:00:00,3,1219.25,-200,11.3129094162381,1025.5,462,604.25,132.8,1310.75,1328.75,8.9249999523163,66.700000762939,0.763389616604092
2005-01-08,1899-12-31 11:00:00,2.5,1195,-200,10.3733737920879,991.5,387,632.25,141.3,1251,1294.5,11.625,54.10000038147,0.738716569674898
2005-01-08,1899-12-31 12:00:00,2.7,1229.5,-200,11.1655705274525,1020.25,414.3,604.75,138.8,1300.75,1364.5,13.474999904633,49.400000572205,0.759800663886476
2005-01-08,1899-12-31 13:00:00,2.8,1311.5,-200,13.0922447864486,1086.75,439.8,566.5,147.4,1392.75,1452.25,13.75,50.85000038147,0.795959008420513
2005-01-08,1899-12-31 14:00:00,3.6,1386.75,-200,14.305786381113,1126.5,515.9,529.75,175.2,1429.75,1614.5,13.449999809265,55.924999237061,0.858785309864556
2005-01-08,1899-12-31 15:00:00,3.1,1375.25,-200,12.7571434661677,1075.5,495,554.5,180.2,1376.5,1599,12.874999761581,59.025001525879,0.873608806696193
2005-01-08,1899-12-31 16:00:00,4.3,1532.25,-200,18.8864684331955,1265,643,481.75,194,1577.5,1776.5,13.250000238419,59,0.894485990228572
2005-01-08,1899-12-31 17:00:00,4.6,1531.25,-200,17.8570386511832,1235.25,724.7,484,192.2,1541.25,1741.75,12.974999904633,61.924999237061,0.922430865989578
2005-01-08,1899-12-31 18:00:00,4.3,1479,-200,16.5201671128972,1195.5,682.6,498,187.7,1510.5,1738.5,12.5,63.625,0.919265264264218
2005-01-08,1899-12-31 19:00:00,4.3,1521.25,-200,16.9190745653197,1207.5,681.2,496.75,179.3,1549.25,1769.75,12.174999952316,65.800001144409,0.930988815361204
2005-01-08,1899-12-31 20:00:00,5.5,1615.5,-200,22.4403195796295,1362.75,833,442.25,195.8,1700.5,1917.75,12.599999904633,65.150001525879,0.947374351906765
2005-01-08,1899-12-31 21:00:00,3.4,1371.25,-200,13.6360912250898,1104.75,513.5,552.5,169.1,1428.5,1580.5,13.325000047684,63.550001144409,0.968103769622553
2005-01-08,1899-12-31 22:00:00,2.4,1198,-200,9.08093818561014,942.5,371.3,646.75,151.2,1307.25,1290.75,13.499999761581,62.599999427795,0.964364047141785
2005-01-08,1899-12-31 23:00:00,1.6,1102,-200,6.01512020896016,812.5,212.5,764.25,123.3,1203.75,1000.25,14.124999761581,59.64999961853,0.956284515151536
2005-01-09,1899-12-31 00:00:00,1.7,1119.75,-200,6.31381851886427,826.25,241.9,749.5,126.8,1221.75,974,14,61.449998855591,0.977333073916276
2005-01-09,1899-12-31 01:00:00,1.6,1093,-200,5.52416312518842,789.25,240.9,771,127,1206.25,948.75,13.474999904633,63.424998283386,0.975513264059144
2005-01-09,1899-12-31 02:00:00,1.3,1112,-200,5.56049565761717,791,217.9,764,117.5,1215.75,934,13.200000047684,64.22500038147,0.970588525536005
2005-01-09,1899-12-31 03:00:00,0.8,986,-200,3.35176905950252,673.5,-200,882.75,-200,1136.75,730.25,13.599999904633,62.199999809265,0.964343465142645
2005-01-09,1899-12-31 04:00:00,-200,933.75,-200,2.34660763980063,609,69.6,976.25,54.5,1093.5,580.5,13.700000047684,61.125000953674,0.953746546984605
2005-01-09,1899-12-31 05:00:00,0.6,918.5,-200,1.83043122583498,571.25,53.6,1016.5,43.9,1081.5,521,13.450000047684,63.824998855591,0.98009786325542
2005-01-09,1899-12-31 06:00:00,0.6,929.25,-200,1.63140075401898,555.5,59.7,1034.75,46.2,1093.75,574.75,12.524999856949,67.324998855591,0.974289728572723
2005-01-09,1899-12-31 07:00:00,0.5,918.75,-200,1.58545787929472,551.75,55.3,1063,45.5,1079.75,521.5,13.150000095367,64.150000572205,0.966355067547272
2005-01-09,1899-12-31 08:00:00,0.6,943.75,-200,2.02560937034859,586,92.8,976.5,61.1,1090.25,585.5,13.124999761581,63.39999961853,0.953528416535866
2005-01-09,1899-12-31 09:00:00,0.7,942.66666666667,-200,1.94077184651919,579.66666666667,80.5,979.66666666667,59.6,1074.3333333333,566.33333333333,13.833333015442,60.533332824707,0.952582614520519
2005-01-09,1899-12-31 10:00:00,0.9,1036.25,-200,3.51254753578066,683,108.7,846,70.9,1144.25,693.25,13.650000095367,60.375,0.939042218031228
2005-01-09,1899-12-31 11:00:00,1.5,1168,-200,5.68583425788423,797,251.2,698,110.9,1234.75,1021.75,14,59.699999809265,0.949500169454949
2005-01-09,1899-12-31 12:00:00,1.9,1231.75,-200,8.08070530815514,902.5,284.1,626.25,126.8,1312.75,1152,15.025000095367,56.199999809265,0.95391003869249
2005-01-09,1899-12-31 13:00:00,1.9,1235.5,-200,8.05025210407399,901.25,262.2,627.75,128.4,1311,1107.75,16.875,50.949999809265,0.971399963295929
2005-01-09,1899-12-31 14:00:00,2.2,1278.25,-200,12.5799393700518,1069.5,255.5,557.25,142.1,1478.5,1110,16.574999809265,52.424999237061,0.980956487710479
2005-01-09,1899-12-31 15:00:00,3.8,1369,-200,18.0712629147204,1241.5,310,476.25,145.3,1669,1306.25,16.374999523163,53.175000190735,0.982609677908473
2005-01-09,1899-12-31 16:00:00,2,1182,-200,8.73150190350893,928.75,268.5,647.75,145.4,1324,1029.25,16.075000286102,52.824998855591,0.957948798267592
2005-01-09,1899-12-31 17:00:00,2.2,1210.25,-200,8.82622272645721,932.5,348.2,647.75,156.4,1326.75,1093.5,15.674999713898,54.375,0.961570861753113
2005-01-09,1899-12-31 18:00:00,3.3,1316.25,-200,14.1274102874999,1120.75,395.7,548,154.2,1488.25,1281.75,15.400000095367,55.324999809265,0.961563259132953
2005-01-09,1899-12-31 19:00:00,2.7,1221.25,-200,9.31281843867851,951.5,431.7,641,165.1,1334,1147.25,15.150000095367,54.72500038147,0.93624238374567
2005-01-09,1899-12-31 20:00:00,2.6,1260.25,-200,11.5532016248775,1034,419,587.75,153.1,1402,1208,14.674999952316,56.575000762939,0.939229729729516
2005-01-09,1899-12-31 21:00:00,2.5,1231.25,-200,9.57338076470358,961.5,411.7,624.5,151,1348.25,1191.5,14.399999856949,58.199999809265,0.949493971333665
2005-01-09,1899-12-31 22:00:00,1.5,1114.5,-200,5.82826139740341,803.75,222.9,733.5,130.6,1219.5,1135.5,14.324999809265,59.175000190735,0.960811608656196
2005-01-09,1899-12-31 23:00:00,1.9,1180.25,-200,7.46330303099902,876.75,242.3,680.25,128.1,1297,1131.25,14.025000095367,60.39999961853,0.962163969648024
2005-01-10,1899-12-31 00:00:00,2,1174,-200,7.36341808519101,872.5,287.5,672,136.6,1300.25,1070.5,13.674999952316,63.624998092651,0.991171660936198
2005-01-10,1899-12-31 01:00:00,1.7,1177.75,-200,7.44563459249894,876,209,665.75,119.3,1318.75,1058.75,13.124999761581,68.674999237061,1.0328637803174
2005-01-10,1899-12-31 02:00:00,1.2,1052,-200,3.88373768601214,704.25,141.3,806.75,96.3,1210.25,909,13.150000095367,69.875,1.05259641064014
2005-01-10,1899-12-31 03:00:00,0.9,998,-200,2.09367647308672,591,-200,937.25,-200,1146.75,820.25,12.75,71.199998855591,1.04538129830282
2005-01-10,1899-12-31 04:00:00,0.6,959.5,-200,1.34995831344622,531.75,65.6,1058.75,60,1122,724,12.900000095367,70.449998855591,1.04438080935581
2005-01-10,1899-12-31 05:00:00,-200,958.25,-200,1.8239631175416,570.75,63.8,998.25,53.8,1138.25,706.5,12.400000095367,72.52499961853,1.04112935969338
2005-01-10,1899-12-31 06:00:00,-200,989.25,-200,2.963972167403,649.75,104.5,899.75,66.2,1170.5,768.25,13.025000095367,70.275001525879,1.05017424507488
2005-01-10,1899-12-31 07:00:00,0.4,1161.75,-200,6.68037011559284,842.75,302.8,684.5,103.9,1335.75,1027,12.299999952316,73.25,1.04478402759342
2005-01-10,1899-12-31 08:00:00,2.6,1523,-200,20.9819859531801,1323.5,620.3,451,136.7,1776.25,1502,12.775000333786,71.75,1.05514987323462
2005-01-10,1899-12-31 09:00:00,3.5,1511.25,-200,21.3680175497105,1334,589.5,432.5,145.7,1803.5,1606,13.14999961853,70.150001525879,1.05673899902314
2005-01-10,1899-12-31 10:00:00,2.1,1420,-200,16.100782148292,1182.75,591.7,487.5,136.3,1626.25,1519.5,12.775000095367,71.75,1.05514985707487
2005-01-10,1899-12-31 11:00:00,2.1,1413.25,-200,16.4293228027612,1192.75,697.7,484,143.8,1597.75,1565.75,13.125,70.25,1.05655161968562
2005-01-10,1899-12-31 12:00:00,1.7,1334.5,-200,14.7519538711949,1140.75,482.3,512,132.8,1535.5,1500.75,13.699999809265,66.950000762939,1.04463525693917
2005-01-10,1899-12-31 13:00:00,2.6,1450.75,-200,20.0659871269876,1298.25,574.7,451.75,148.4,1744.25,1633.5,14.049999952316,65.350002288818,1.04267526489901
2005-01-10,1899-12-31 14:00:00,2.6,1409.5,-200,19.2644826837376,1275.75,547.5,459,154.7,1700.5,1586.5,14.424999713898,63.775001525879,1.04209956176256
2005-01-10,1899-12-31 15:00:00,2.4,1429.25,-200,19.290974886273,1276.5,498.3,455.75,152.4,1721.25,1560.25,14.075000047684,65.89999961853,1.05312536278868
2005-01-10,1899-12-31 16:00:00,2.4,1409.25,-200,17.4487854579221,1223.25,478.8,474.5,145.3,1639.75,1537.5,14.100000143051,65.925001144409,1.05520267111695
2005-01-10,1899-12-31 17:00:00,2,1371.5,-200,17.0110618608865,1210.25,419.8,484.25,138.6,1629,1490.5,14.075000047684,65.950000762939,1.05392441398216
2005-01-10,1899-12-31 18:00:00,2,1366.25,-200,17.0864823002733,1212.5,378.4,488.5,134.2,1610.75,1469,13.974999904633,66.35000038147,1.05358623754716
2005-01-10,1899-12-31 19:00:00,3.1,1365,-200,16.4128286042756,1192.25,340.1,492,128.2,1592.5,1486.25,13.825000047684,66.449998855591,1.04513473139382
2005-01-10,1899-12-31 20:00:00,3.3,1384.75,-200,17.2630161517458,1217.75,398.5,478.25,134.6,1620,1494,13.424999713898,68.10000038147,1.04407457139287
2005-01-10,1899-12-31 21:00:00,3.3,1361.25,-200,14.6339752138226,1137,448.7,502.75,136.4,1525.5,1471.25,13.225000143051,69.050001144409,1.04517745943174
2005-01-10,1899-12-31 22:00:00,2.6,1312,-200,11.9248634296872,1047,374.4,545,126.3,1430,1398.75,12.975000143051,69.950000762939,1.04197079631002
2005-01-10,1899-12-31 23:00:00,1.7,1176.75,-200,7.31661206728073,870.5,243.8,660,116.1,1291.5,1191.5,12.700000047684,69.85000038147,1.0222704198469
